"3","Y","620738012","19","ブドウ糖注射液「ＹＤ」５％　５００ｍＬ","18","ﾌﾞﾄﾞｳﾄｳﾁｭｳｼｬｴｷYD5%","20","1","袋","1","332.00","0","0","0","0","0","0","0","0","500","1","0","0","0","0","0","4","","20260415","99999999","3231401Q3168","0","0","ブドウ糖注射液「ＹＤ」５％","20260415","","","0","0","0","0"
"3","Y","620767312","15","生理食塩液「ＹＤ」　５００ｍＬ","12","ｾｲﾘｼｮｸｴﾝｴｷYD","20","1","袋","1","236.00","0","0","0","0","0","0","1","0","500","1","0","0","0","0","0","4","","20260415","99999999","3311401A9152","0","0","生理食塩液「ＹＤ」","20260415","","","0","0","0","0"
"3","Y","621429304","24","ナファモスタットメシル酸塩注射用１０ｍｇ「ＹＤ」","20","ﾅﾌｧﾓｽﾀｯﾄﾒｼﾙｻﾝｴﾝﾁｭｳｼｬ","19","1","瓶","1","299.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","20260415","99999999","3999407D1351","0","0","ナファモスタットメシル酸塩注射用１０ｍｇ「ＹＤ」","20260415","","","0","0","0","0"
"3","Y","621430804","24","ナファモスタットメシル酸塩注射用５０ｍｇ「ＹＤ」","20","ﾅﾌｧﾓｽﾀｯﾄﾒｼﾙｻﾝｴﾝﾁｭｳｼｬ","19","1","瓶","1","650.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","20260415","99999999","3999407D2366","0","0","ナファモスタットメシル酸塩注射用５０ｍｇ「ＹＤ」","20260415","","","0","0","0","0"
"3","Y","621432004","25","ナファモスタットメシル酸塩注射用１００ｍｇ「ＹＤ」","20","ﾅﾌｧﾓｽﾀｯﾄﾒｼﾙｻﾝｴﾝﾁｭｳｼｬ","19","1","瓶","1","841.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","20260415","99999999","3999407D3206","0","0","ナファモスタットメシル酸塩注射用１００ｍｇ「ＹＤ」","20260415","","","0","0","0","0"
"3","Y","621824703","32","ヘパリンカルシウム注１万単位／１０ｍＬ「ＹＤ」　１０，０００単位","20","ﾍﾊﾟﾘﾝｶﾙｼｳﾑﾁｭｳ1ﾏﾝﾀﾝｲ/","19","1","瓶","1","495.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","20260415","99999999","3334400A4053","0","0","ヘパリンカルシウム注１万単位／１０ｍＬ「ＹＤ」","20260415","","","0","0","0","0"
"3","Y","621825003","32","ヘパリンカルシウム注５万単位／５０ｍＬ「ＹＤ」　５０，０００単位","20","ﾍﾊﾟﾘﾝｶﾙｼｳﾑﾁｭｳ5ﾏﾝﾀﾝｲ/","19","1","瓶","1","2229.00","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","4","","20260415","99999999","3334400A6080","0","0","ヘパリンカルシウム注５万単位／５０ｍＬ「ＹＤ」","20260415","","","0","0","0","0"
"3","Y","621825603","29","ヘパリンナトリウム注Ｎ１万単位／１０ｍＬ「ＹＤ」　１万単位","20","ﾍﾊﾟﾘﾝﾅﾄﾘｳﾑﾁｭｳN1ﾏﾝﾀﾝｲ","19","1","瓶","1","393.00","0","0","0","0","0","0","0","0","0","1","620006728","0","0","0","0","4","","20260415","99999999","3334401A6018","0","0","ヘパリンナトリウム注Ｎ１万単位／１０ｍＬ「ＹＤ」","0","","","0","0","0","0"
"3","Y","621825803","32","ヘパリンナトリウム注１万単位／１０ｍＬ「ＹＤ」　１０，０００単位","20","ﾍﾊﾟﾘﾝﾅﾄﾘｳﾑﾁｭｳ1ﾏﾝﾀﾝｲ/","19","1","瓶","1","393.00","0","0","0","0","0","0","0","0","0","1","620006728","0","0","0","0","4","","20260415","99999999","3334401A6018","0","0","ヘパリンナトリウム注１万単位／１０ｍＬ「ＹＤ」","0","","","0","0","0","0"
"3","Y","621826103","32","ヘパリンナトリウム注５万単位／５０ｍＬ「ＹＤ」　５０，０００単位","20","ﾍﾊﾟﾘﾝﾅﾄﾘｳﾑﾁｭｳ5ﾏﾝﾀﾝｲ/","19","1","瓶","1","1497.00","0","0","0","0","0","0","0","0","50","1","620006734","0","0","0","0","4","","20260415","99999999","3334401A7014","0","0","ヘパリンナトリウム注５万単位／５０ｍＬ「ＹＤ」","0","","","0","0","0","0"
"3","Y","621826403","31","ヘパリンナトリウム注１０万単位／１００ｍＬ「ＹＤ」　１０万単位","20","ﾍﾊﾟﾘﾝﾅﾄﾘｳﾑﾁｭｳ10ﾏﾝﾀﾝｲ","19","1","瓶","1","2742.00","0","0","0","0","0","0","0","0","100","1","620006739","0","0","0","0","4","","20260415","99999999","3334401A8010","0","0","ヘパリンナトリウム注１０万単位／１００ｍＬ「ＹＤ」","0","","","0","0","0","0"
"3","Y","621921003","25","アルギニン点滴静注３０ｇ「ＹＤ」　１０％３００ｍＬ","20","ｱﾙｷﾞﾆﾝﾃﾝﾃｷｼﾞｮｳﾁｭｳ30G","20","1","袋","1","1862.00","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","4","","20260415","99999999","7223404A2040","0","0","アルギニン点滴静注３０ｇ「ＹＤ」","20260415","","","0","0","0","0"
"3","Y","622034503","25","ナファモスタットメシル酸塩注射用１５０ｍｇ「ＹＤ」","20","ﾅﾌｧﾓｽﾀｯﾄﾒｼﾙｻﾝｴﾝﾁｭｳｼｬ","19","1","瓶","1","1862.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","20260415","99999999","3999407D4040","0","0","ナファモスタットメシル酸塩注射用１５０ｍｇ「ＹＤ」","20260415","","","0","0","0","0"
